index,age,gender,occupation,original_pred,counterfactual_pred,ground_truth,changed,fair_pred
5194,18,Male,18,0,0,1,False,0
5195,25,Male,17,1,1,1,False,1
5196,25,Male,12,0,1,0,True,1
5197,18,Male,4,1,1,1,False,1
5198,45,Female,0,1,1,0,False,1
5199,1,Female,2,0,0,0,False,0
5200,50,Male,14,1,1,1,False,1
5201,50,Male,1,1,1,0,False,1
5202,35,Male,14,1,1,1,False,1
5203,25,Male,4,1,1,1,False,1
5204,25,Male,12,1,1,0,False,1
5205,50,Male,1,1,1,1,False,1
5206,25,Male,4,1,1,1,False,1
5207,25,Female,0,1,1,0,False,1
5208,50,Male,1,1,1,0,False,1
5209,35,Male,1,1,1,1,False,1
5210,50,Female,2,1,1,1,False,1
5211,35,Male,12,1,1,1,False,1
5212,50,Female,1,1,1,0,False,1
5213,25,Male,12,1,1,0,False,1
5214,25,Male,12,1,1,0,False,1
5215,18,Male,20,1,1,0,False,1
5216,18,Female,4,1,1,1,False,1
5217,35,Female,17,1,1,1,False,1
5218,18,Female,4,1,1,0,False,1
5219,25,Male,3,1,1,0,False,1
5220,25,Male,5,1,1,1,False,1
5221,25,Male,20,1,1,0,False,1
5222,56,Male,17,1,1,1,False,1
5223,56,Female,12,1,1,1,False,1
5224,25,Female,6,1,1,0,False,1
5225,25,Male,17,1,1,1,False,1
5226,25,Male,6,1,1,0,False,1
5227,25,Male,1,0,1,1,True,1
5228,35,Male,1,1,1,0,False,1
5229,35,Male,7,1,1,0,False,1
5230,35,Male,14,1,1,0,False,1
5231,18,Male,16,0,0,1,False,0
5232,25,Male,12,1,1,1,False,1
5233,56,Male,16,1,1,1,False,1
5234,25,Female,3,0,0,0,False,0
5235,50,Female,9,1,1,1,False,1
5236,35,Female,1,1,1,1,False,1
5237,25,Male,15,1,1,0,False,1
5238,45,Male,15,1,1,1,False,1
5239,25,Male,4,1,1,0,False,1
5240,50,Male,0,1,1,1,False,1
5241,25,Male,6,1,1,0,False,1
5242,35,Female,14,1,1,0,False,1
5243,50,Male,13,1,1,0,False,1
5244,35,Female,0,1,1,0,False,1
5245,18,Male,4,1,1,1,False,1
5246,25,Male,5,1,1,0,False,1
5247,18,Female,6,1,1,0,False,1
5248,18,Male,0,1,1,0,False,1
5249,25,Female,0,1,1,1,False,1
5250,50,Female,16,1,1,1,False,1
5251,45,Male,16,1,1,0,False,1
5252,35,Male,12,1,1,0,False,1
5253,25,Male,3,1,1,0,False,1
5254,18,Female,4,1,1,0,False,1
5255,25,Male,1,0,0,1,False,0
5256,25,Male,0,1,1,1,False,1
5257,18,Male,4,1,1,0,False,1
5258,25,Male,0,1,1,1,False,1
5259,18,Male,4,1,1,1,False,1
5260,45,Male,11,1,1,0,False,1
5261,35,Male,14,1,1,1,False,1
5262,18,Female,9,1,1,1,False,1
5263,18,Male,5,0,0,0,False,0
5264,25,Male,18,1,1,0,False,1
5265,35,Male,1,1,1,1,False,1
5266,56,Male,20,1,1,0,False,1
5267,25,Male,14,0,0,1,False,0
5268,18,Male,4,1,1,1,False,1
5269,1,Male,19,0,0,0,False,0
5270,1,Male,0,1,1,1,False,1
5271,56,Male,13,1,1,1,False,1
5272,50,Female,16,1,1,1,False,1
5273,18,Male,6,1,1,0,False,1
5274,25,Male,12,1,1,0,False,1
5275,25,Female,1,1,1,1,False,1
5276,25,Female,0,1,1,1,False,1
5277,50,Male,5,1,1,1,False,1
5278,35,Female,0,1,1,1,False,1
5279,35,Male,7,0,0,1,False,0
5280,35,Female,9,1,1,0,False,1
5281,18,Male,0,0,0,0,False,0
5282,25,Male,1,1,1,1,False,1
5283,35,Female,16,1,1,1,False,1
5284,25,Male,20,1,1,1,False,1
5285,35,Male,0,0,0,0,False,0
5286,18,Male,17,1,1,0,False,1
5287,25,Male,14,1,1,1,False,1
5288,56,Male,7,0,0,0,False,0
5289,50,Male,0,1,1,0,False,1
5290,35,Female,1,1,1,1,False,1
5291,25,Male,5,1,1,1,False,1
5292,45,Male,18,1,1,1,False,1
5293,25,Male,0,1,1,0,False,1
5294,35,Male,7,1,1,1,False,1
5295,25,Female,14,1,0,1,True,0
5296,25,Male,2,1,1,0,False,1
5297,18,Male,4,1,1,1,False,1
5298,50,Male,17,1,1,1,False,1
5299,25,Male,16,1,1,0,False,1
5300,25,Female,4,1,1,1,False,1
5301,45,Male,17,1,1,1,False,1
5302,25,Female,14,1,1,0,False,1
5303,25,Male,14,1,1,0,False,1
5304,25,Male,16,1,1,1,False,1
5305,45,Female,1,1,1,0,False,1
5306,25,Male,17,0,0,1,False,0
5307,25,Female,18,0,0,1,False,0
5308,35,Female,0,1,1,0,False,1
5309,25,Male,15,1,1,1,False,1
5310,25,Male,12,1,1,0,False,1
5311,25,Male,6,1,1,0,False,1
5312,1,Female,10,1,1,1,False,1
5313,50,Female,20,1,1,0,False,1
5314,25,Male,1,1,1,1,False,1
5315,25,Male,2,1,1,1,False,1
5316,35,Female,17,1,1,1,False,1
5317,25,Male,7,1,1,0,False,1
5318,25,Male,0,0,0,0,False,0
5319,35,Male,1,1,1,0,False,1
5320,35,Male,15,1,1,0,False,1
5321,25,Male,4,1,1,0,False,1
5322,45,Male,7,0,0,0,False,0
5323,35,Male,0,1,1,1,False,1
5324,1,Male,10,1,1,1,False,1
5325,25,Male,4,1,1,0,False,1
5326,25,Male,3,0,1,0,True,1
5327,35,Male,17,1,1,1,False,1
5328,50,Male,17,1,1,1,False,1
5329,18,Male,4,1,1,1,False,1
5330,25,Male,1,0,0,0,False,0
5331,25,Male,4,1,1,1,False,1
5332,25,Female,20,1,1,1,False,1
5333,45,Male,11,1,1,0,False,1
5334,45,Male,15,1,1,1,False,1
5335,25,Male,7,1,1,0,False,1
5336,18,Male,4,1,1,1,False,1
5337,18,Male,4,0,1,0,True,1
5338,56,Female,16,1,1,1,False,1
5339,18,Male,18,1,1,1,False,1
5340,25,Male,0,1,1,1,False,1
5341,25,Male,5,1,1,1,False,1
5342,35,Male,7,1,1,0,False,1
5343,56,Male,1,1,1,1,False,1
5344,25,Male,12,0,0,0,False,0
5345,45,Male,0,1,1,1,False,1
5346,25,Male,0,1,1,0,False,1
5347,35,Male,7,1,1,1,False,1
5348,35,Male,0,1,1,1,False,1
5349,35,Female,9,1,1,1,False,1
5350,18,Male,1,1,1,1,False,1
5351,50,Female,16,1,1,1,False,1
5352,25,Female,0,1,1,1,False,1
5353,35,Female,7,1,1,1,False,1
5354,18,Male,4,0,0,0,False,0
5355,25,Female,0,1,1,0,False,1
5356,25,Female,14,1,1,0,False,1
5357,56,Female,3,1,1,0,False,1
5358,18,Male,20,1,1,1,False,1
5359,25,Male,6,1,1,1,False,1
5360,35,Male,0,0,0,1,False,0
5361,35,Male,0,1,1,1,False,1
5362,1,Female,10,1,1,0,False,1
5363,25,Male,19,1,1,0,False,1
5364,25,Female,17,1,1,1,False,1
5365,25,Male,14,0,1,1,True,1
5366,25,Male,17,1,1,1,False,1
5367,25,Male,12,1,1,1,False,1
5368,35,Male,7,1,1,1,False,1
5369,25,Male,1,1,1,1,False,1
5370,56,Female,2,1,1,1,False,1
5371,45,Male,0,0,0,1,False,0
5372,18,Male,12,0,0,1,False,0
5373,35,Male,0,1,1,1,False,1
5374,25,Male,3,1,1,1,False,1
5375,45,Female,0,1,1,0,False,1
5376,25,Male,0,1,1,1,False,1
5377,50,Female,20,1,1,1,False,1
5378,35,Male,0,1,1,0,False,1
5379,35,Female,9,1,1,1,False,1
5380,18,Male,7,1,1,1,False,1
5381,18,Male,4,1,1,1,False,1
5382,18,Male,17,1,1,1,False,1
5383,25,Female,0,0,0,1,False,0
5384,18,Male,4,0,0,0,False,0
5385,45,Male,1,1,1,0,False,1
5386,18,Male,4,1,1,1,False,1
5387,25,Female,9,1,1,1,False,1
5388,25,Male,6,0,1,0,True,1
5389,45,Male,1,1,1,1,False,1
5390,45,Female,20,1,1,1,False,1
5391,18,Female,20,0,0,0,False,0
5392,45,Male,7,1,1,1,False,1
5393,18,Male,4,1,1,0,False,1
5394,25,Male,19,0,0,1,False,0
5395,18,Male,20,0,0,0,False,0
5396,25,Male,4,1,1,1,False,1
5397,25,Female,14,1,1,1,False,1
5398,18,Male,14,1,1,1,False,1
5399,35,Male,17,1,1,1,False,1
5400,25,Female,1,0,0,0,False,0
5401,25,Male,20,1,1,1,False,1
5402,25,Male,0,1,1,1,False,1
5403,25,Male,15,1,1,1,False,1
5404,50,Male,0,1,1,1,False,1
5405,56,Male,3,1,1,1,False,1
5406,25,Female,14,1,1,1,False,1
5407,25,Male,7,1,1,0,False,1
5408,25,Male,7,1,1,0,False,1
5409,18,Male,4,0,0,1,False,0
5410,25,Male,20,1,1,0,False,1
5411,18,Male,0,0,0,1,False,0
5412,25,Male,2,1,1,1,False,1
5413,18,Male,4,1,1,1,False,1
5414,18,Male,7,0,0,1,False,0
5415,25,Male,7,0,0,1,False,0
5416,56,Male,13,1,1,1,False,1
5417,25,Female,0,1,1,1,False,1
5418,50,Female,6,1,1,0,False,1
5419,25,Female,17,1,1,1,False,1
5420,25,Male,4,1,1,1,False,1
5421,45,Male,17,1,1,1,False,1
5422,25,Female,2,1,1,0,False,1
5423,18,Male,4,1,1,1,False,1
5424,25,Male,5,1,1,0,False,1
5425,1,Female,0,1,1,1,False,1
5426,45,Male,13,1,1,1,False,1
5427,18,Male,4,1,1,1,False,1
5428,35,Male,11,1,1,1,False,1
5429,35,Female,2,1,1,1,False,1
5430,50,Male,7,1,1,1,False,1
5431,18,Male,4,1,1,0,False,1
5432,56,Male,16,1,1,1,False,1
5433,25,Male,0,1,1,1,False,1
5434,18,Male,4,1,1,1,False,1
5435,25,Male,0,1,1,1,False,1
5436,35,Male,2,1,1,1,False,1
5437,25,Male,3,1,1,0,False,1
5438,18,Male,15,1,1,1,False,1
5439,25,Male,20,1,1,1,False,1
5440,18,Male,12,1,1,1,False,1
5441,25,Male,1,1,1,1,False,1
5442,25,Male,0,1,1,1,False,1
5443,25,Male,6,1,1,1,False,1
5444,1,Male,10,1,1,1,False,1
5445,25,Female,7,1,1,1,False,1
5446,45,Female,17,1,1,1,False,1
5447,25,Male,17,1,1,0,False,1
5448,50,Male,6,1,1,1,False,1
5449,35,Male,12,1,1,1,False,1
5450,25,Male,16,1,1,0,False,1
5451,45,Male,0,1,1,0,False,1
5452,25,Female,0,1,1,1,False,1
5453,25,Male,12,1,1,0,False,1
5454,56,Male,13,1,1,1,False,1
5455,25,Male,0,0,0,0,False,0
5456,35,Female,3,1,1,0,False,1
5457,56,Male,1,0,0,0,False,0
5458,50,Male,7,1,1,0,False,1
5459,25,Female,0,1,1,1,False,1
5460,50,Female,6,1,1,0,False,1
5461,45,Male,1,1,1,1,False,1
5462,18,Male,6,1,1,1,False,1
5463,35,Female,7,1,1,0,False,1
5464,25,Male,17,1,1,1,False,1
5465,18,Male,12,1,1,1,False,1
5466,18,Male,14,1,1,0,False,1
5467,25,Female,14,1,1,1,False,1
5468,25,Male,7,1,1,0,False,1
5469,18,Male,4,1,1,1,False,1
5470,56,Male,0,1,1,1,False,1
5471,35,Male,1,1,1,1,False,1
5472,45,Male,3,1,1,0,False,1
5473,1,Male,10,1,1,0,False,1
5474,18,Male,14,1,1,0,False,1
5475,18,Male,4,1,1,1,False,1
5476,25,Male,4,0,0,0,False,0
5477,35,Male,7,1,1,1,False,1
5478,25,Male,7,0,0,0,False,0
5479,56,Female,13,1,1,1,False,1
5480,56,Female,13,1,1,1,False,1
5481,25,Male,7,0,0,0,False,0
5482,25,Male,0,1,1,0,False,1
5483,25,Male,14,0,1,1,True,1
5484,25,Male,2,1,1,1,False,1
5485,18,Male,20,0,0,1,False,0
5486,35,Male,0,0,0,0,False,0
5487,25,Female,7,1,1,1,False,1
5488,45,Male,16,1,1,1,False,1
5489,25,Male,4,1,1,0,False,1
5490,25,Male,4,1,1,1,False,1
5491,50,Male,16,1,1,1,False,1
5492,25,Male,0,1,1,1,False,1
5493,35,Male,18,0,0,1,False,0
5494,50,Female,6,1,1,0,False,1
5495,25,Male,14,1,1,1,False,1
5496,45,Female,7,1,1,1,False,1
5497,35,Male,7,1,1,1,False,1
5498,56,Male,7,1,1,1,False,1
5499,25,Male,4,0,0,1,False,0
5500,45,Male,2,1,1,0,False,1
5501,25,Female,2,1,1,1,False,1
5502,35,Male,18,1,1,1,False,1
5503,45,Female,1,1,1,1,False,1
5504,25,Female,0,1,1,0,False,1
5505,18,Male,4,0,1,0,True,1
5506,25,Male,11,1,1,1,False,1
5507,45,Male,5,1,1,0,False,1
5508,25,Male,20,1,1,1,False,1
5509,35,Male,0,1,1,0,False,1
5510,35,Male,2,0,1,0,True,1
5511,35,Male,14,1,1,1,False,1
5512,35,Male,16,1,1,1,False,1
5513,35,Male,17,1,1,1,False,1
5514,18,Male,10,1,1,1,False,1
5515,35,Male,17,1,1,1,False,1
5516,25,Female,3,1,1,0,False,1
5517,35,Female,1,1,1,0,False,1
5518,25,Male,12,1,1,0,False,1
5519,25,Female,0,1,1,1,False,1
5520,25,Male,16,1,1,1,False,1
5521,25,Male,11,1,1,1,False,1
5522,25,Male,4,1,1,0,False,1
5523,35,Male,16,1,1,0,False,1
5524,35,Male,20,0,1,1,True,1
5525,25,Male,14,1,1,1,False,1
5526,25,Male,1,0,0,0,False,0
5527,35,Male,17,1,1,0,False,1
5528,25,Female,17,1,1,0,False,1
5529,25,Female,0,1,1,1,False,1
5530,25,Male,0,1,1,0,False,1
5531,35,Male,6,1,1,1,False,1
5532,35,Male,2,1,1,1,False,1
5533,18,Male,20,1,1,1,False,1
5534,35,Male,4,1,1,1,False,1
5535,25,Male,7,0,1,0,True,1
5536,25,Male,16,1,1,1,False,1
5537,35,Male,7,1,1,0,False,1
5538,35,Female,9,1,1,1,False,1
5539,25,Female,17,0,0,1,False,0
5540,25,Male,17,1,1,1,False,1
5541,35,Male,12,1,1,1,False,1
5542,50,Male,12,1,1,1,False,1
5543,18,Female,4,1,1,0,False,1
5544,25,Male,6,1,1,1,False,1
5545,35,Male,7,1,1,0,False,1
5546,35,Male,5,0,0,1,False,0
5547,18,Male,4,1,1,0,False,1
5548,18,Male,4,1,1,1,False,1
5549,45,Male,1,1,1,1,False,1
5550,25,Female,0,1,1,1,False,1
5551,35,Male,7,1,1,1,False,1
5552,25,Male,17,1,1,1,False,1
5553,18,Female,0,0,0,1,False,0
5554,25,Male,0,1,1,0,False,1
5555,50,Female,1,1,1,1,False,1
5556,45,Male,1,1,1,0,False,1
5557,1,Female,10,1,1,0,False,1
5558,25,Female,2,1,1,1,False,1
5559,18,Male,0,1,1,0,False,1
5560,50,Male,6,1,1,0,False,1
5561,50,Male,20,1,1,0,False,1
5562,25,Male,2,1,1,1,False,1
5563,45,Female,1,1,1,0,False,1
5564,25,Male,15,1,1,1,False,1
5565,1,Male,4,1,1,1,False,1
5566,45,Male,16,1,1,1,False,1
5567,18,Male,4,0,1,1,True,1
5568,35,Male,18,0,0,0,False,0
5569,25,Female,14,1,1,1,False,1
5570,25,Female,7,1,1,1,False,1
5571,25,Male,6,1,1,1,False,1
5572,25,Male,0,1,1,1,False,1
5573,35,Female,3,1,1,0,False,1
5574,18,Male,0,0,1,0,True,1
5575,35,Male,7,1,1,0,False,1
5576,35,Male,7,0,0,0,False,0
5577,25,Male,17,0,0,0,False,0
5578,18,Male,4,0,1,1,True,1
5579,18,Female,6,1,1,1,False,1
5580,35,Male,17,1,1,1,False,1
5581,35,Male,7,1,1,0,False,1
5582,56,Male,16,0,0,1,False,0
5583,45,Male,7,1,1,0,False,1
5584,25,Male,2,0,0,0,False,0
5585,18,Male,4,1,1,1,False,1
5586,18,Female,4,1,1,0,False,1
5587,25,Male,1,1,1,0,False,1
5588,25,Male,0,1,1,1,False,1
5589,45,Male,7,1,1,1,False,1
5590,18,Male,7,1,1,1,False,1
5591,50,Male,0,1,1,0,False,1
5592,25,Male,5,1,1,1,False,1
5593,50,Male,7,1,1,1,False,1
5594,25,Male,17,1,1,0,False,1
5595,50,Male,16,1,1,1,False,1
5596,25,Male,20,0,0,1,False,0
5597,50,Male,16,1,1,1,False,1
5598,18,Male,0,0,0,1,False,0
5599,18,Female,4,1,1,0,False,1
5600,56,Male,18,1,1,0,False,1
5601,45,Male,0,1,1,0,False,1
5602,25,Female,0,1,1,1,False,1
5603,35,Male,20,1,1,0,False,1
5604,35,Female,19,0,0,0,False,0
5605,25,Male,12,1,1,0,False,1
5606,25,Male,18,1,1,1,False,1
5607,45,Male,17,1,1,1,False,1
5608,18,Male,20,0,0,0,False,0
5609,35,Female,7,1,1,1,False,1
5610,25,Male,2,1,1,0,False,1
5611,50,Female,2,1,1,1,False,1
5612,35,Male,0,1,1,1,False,1
5613,35,Male,0,0,1,0,True,1
5614,25,Male,14,1,1,0,False,1
5615,25,Male,20,0,1,0,True,1
5616,25,Male,20,0,0,1,False,0
5617,18,Female,15,1,1,0,False,1
5618,25,Male,12,0,0,1,False,0
5619,25,Male,7,0,0,0,False,0
5620,50,Male,7,1,1,1,False,1
5621,35,Male,7,1,1,0,False,1
5622,45,Male,20,0,0,0,False,0
5623,25,Male,2,1,1,1,False,1
5624,45,Male,7,1,1,1,False,1
5625,25,Male,0,0,1,0,True,1
5626,35,Male,12,1,1,0,False,1
5627,18,Female,1,1,1,1,False,1
5628,56,Male,6,1,1,0,False,1
5629,35,Female,0,1,0,1,True,0
5630,25,Male,7,0,0,1,False,0
5631,18,Male,14,1,1,1,False,1
5632,35,Male,15,1,1,1,False,1
5633,35,Male,12,1,1,1,False,1
5634,25,Male,6,1,1,1,False,1
5635,35,Male,1,1,1,0,False,1
5636,25,Male,14,1,1,1,False,1
5637,25,Male,5,1,1,1,False,1
5638,25,Male,20,1,1,0,False,1
5639,25,Female,1,1,1,1,False,1
5640,35,Male,14,1,1,1,False,1
5641,35,Male,7,1,1,1,False,1
5642,25,Female,7,1,1,1,False,1
5643,18,Male,0,0,0,0,False,0
5644,50,Male,14,1,1,0,False,1
5645,18,Female,0,1,0,1,True,0
5646,35,Female,3,1,1,1,False,1
5647,18,Male,4,1,1,0,False,1
5648,25,Male,5,1,1,1,False,1
5649,25,Female,7,1,1,1,False,1
5650,18,Male,0,0,1,1,True,1
5651,25,Male,11,1,1,0,False,1
5652,35,Male,14,1,1,1,False,1
5653,35,Male,1,0,0,0,False,0
5654,35,Male,17,1,1,1,False,1
5655,18,Male,4,1,1,1,False,1
5656,18,Female,1,1,1,0,False,1
5657,35,Male,7,0,1,0,True,1
5658,25,Female,14,1,1,0,False,1
5659,35,Male,2,1,1,1,False,1
5660,25,Male,18,1,1,1,False,1
5661,18,Male,0,0,0,1,False,0
5662,45,Male,12,1,1,0,False,1
5663,25,Male,15,1,1,1,False,1
5664,18,Male,19,0,1,1,True,1
5665,25,Female,14,1,1,0,False,1
5666,35,Male,16,1,1,1,False,1
5667,18,Male,18,0,0,0,False,0
5668,35,Male,7,1,1,1,False,1
5669,45,Female,12,1,1,1,False,1
5670,25,Male,7,1,1,0,False,1
5671,35,Male,5,1,1,1,False,1
5672,45,Male,12,1,1,1,False,1
5673,18,Male,12,1,1,0,False,1
5674,25,Male,20,0,0,0,False,0
5675,1,Female,10,1,1,1,False,1
5676,18,Male,4,1,1,0,False,1
5677,25,Male,17,1,1,0,False,1
5678,56,Male,17,1,1,0,False,1
5679,25,Male,2,1,1,0,False,1
5680,45,Male,8,1,1,1,False,1
5681,25,Male,1,1,1,0,False,1
5682,35,Female,6,1,1,1,False,1
5683,18,Female,4,1,1,0,False,1
5684,25,Male,20,1,1,0,False,1
5685,18,Male,14,1,1,1,False,1
5686,35,Male,0,1,1,0,False,1
5687,45,Female,2,1,1,1,False,1
5688,56,Male,6,1,1,1,False,1
5689,1,Female,0,1,1,1,False,1
5690,25,Male,20,1,1,1,False,1
5691,50,Male,7,1,1,0,False,1
5692,18,Male,20,0,0,0,False,0
5693,18,Male,4,1,1,1,False,1
5694,25,Female,0,1,0,1,True,0
5695,18,Female,4,0,0,0,False,0
5696,56,Male,0,1,1,1,False,1
5697,35,Male,5,0,0,0,False,0
5698,25,Male,0,1,1,1,False,1
5699,56,Male,1,1,1,0,False,1
5700,25,Female,14,1,1,1,False,1
5701,25,Male,0,0,0,1,False,0
5702,25,Male,4,1,1,0,False,1
5703,18,Male,4,1,1,0,False,1
5704,18,Female,0,1,1,0,False,1
5705,45,Female,16,1,1,0,False,1
5706,35,Male,5,1,1,0,False,1
5707,18,Female,3,1,1,1,False,1
5708,1,Female,10,1,1,1,False,1
5709,50,Male,0,1,1,1,False,1
5710,1,Male,10,1,1,1,False,1
5711,25,Male,0,1,1,0,False,1
5712,35,Male,7,1,1,1,False,1
5713,45,Male,16,1,1,0,False,1
5714,18,Male,17,1,1,1,False,1
5715,25,Male,3,1,1,1,False,1
5716,25,Male,20,1,1,1,False,1
5717,35,Male,1,1,1,1,False,1
5718,25,Male,17,1,1,1,False,1
5719,35,Male,20,0,0,0,False,0
5720,25,Female,3,1,1,0,False,1
5721,18,Female,1,1,1,0,False,1
5722,25,Female,0,1,1,1,False,1
5723,25,Female,3,1,1,0,False,1
5724,35,Male,7,1,1,1,False,1
5725,18,Male,0,0,1,0,True,1
5726,25,Male,20,1,1,0,False,1
5727,25,Male,20,0,0,1,False,0
5728,18,Male,0,1,1,1,False,1
5729,35,Male,1,1,1,0,False,1
5730,25,Female,14,1,1,0,False,1
5731,35,Female,7,1,1,1,False,1
5732,35,Male,7,1,1,1,False,1
5733,25,Male,5,0,0,1,False,0
5734,18,Male,4,1,1,1,False,1
5735,25,Male,4,1,1,1,False,1
5736,18,Male,0,1,1,0,False,1
5737,25,Male,6,1,1,1,False,1
5738,35,Female,1,1,1,0,False,1
5739,56,Male,20,0,0,0,False,0
5740,35,Male,7,1,1,0,False,1
5741,25,Male,7,1,1,0,False,1
5742,25,Female,2,1,1,1,False,1
5743,50,Male,14,1,1,0,False,1
5744,35,Male,5,1,1,1,False,1
5745,35,Male,3,1,1,0,False,1
5746,35,Male,0,1,1,1,False,1
5747,18,Male,0,0,0,0,False,0
5748,25,Male,7,1,1,1,False,1
5749,45,Male,17,1,1,1,False,1
5750,25,Female,0,1,1,1,False,1
5751,25,Male,0,1,1,1,False,1
5752,25,Male,7,1,1,1,False,1
5753,18,Male,17,0,0,0,False,0
5754,35,Male,17,1,1,1,False,1
5755,45,Male,7,1,1,0,False,1
5756,35,Male,17,1,1,1,False,1
5757,18,Male,4,0,0,0,False,0
5758,25,Male,12,1,1,1,False,1
5759,35,Female,2,1,1,1,False,1
5760,35,Male,20,1,1,0,False,1
5761,25,Male,12,0,0,1,False,0
5762,25,Male,17,1,1,1,False,1
5763,25,Male,2,1,1,1,False,1
5764,18,Male,4,1,1,0,False,1
5765,18,Male,4,1,1,1,False,1
5766,35,Male,7,1,1,0,False,1
5767,35,Male,12,1,1,1,False,1
5768,18,Female,4,1,1,1,False,1
5769,18,Male,4,1,1,1,False,1
5770,45,Female,6,1,1,1,False,1
5771,25,Male,0,1,1,0,False,1
5772,25,Male,18,0,0,0,False,0
5773,18,Male,0,1,1,0,False,1
5774,45,Male,17,1,1,0,False,1
5775,25,Female,0,1,1,0,False,1
5776,35,Male,7,1,1,1,False,1
5777,18,Male,14,1,1,0,False,1
5778,18,Male,5,1,1,1,False,1
5779,18,Male,4,1,1,1,False,1
5780,25,Male,6,1,1,1,False,1
5781,50,Female,13,1,1,1,False,1
5782,25,Male,19,1,1,0,False,1
5783,35,Male,5,1,1,1,False,1
5784,18,Female,4,1,1,1,False,1
5785,25,Female,4,1,1,1,False,1
5786,25,Male,4,1,1,1,False,1
5787,25,Male,7,1,1,0,False,1
5788,18,Male,4,0,0,1,False,0
5789,18,Female,4,1,1,0,False,1
5790,25,Female,0,0,0,0,False,0
5791,45,Male,17,1,1,0,False,1
5792,25,Male,11,1,1,1,False,1
5793,35,Male,14,1,1,1,False,1
5794,25,Male,20,1,1,1,False,1
5795,45,Male,1,1,1,1,False,1
5796,25,Male,1,0,0,0,False,0
5797,25,Male,1,1,1,1,False,1
5798,45,Female,16,1,1,1,False,1
5799,25,Male,0,1,1,1,False,1
5800,18,Male,0,0,0,0,False,0
5801,25,Male,5,1,1,1,False,1
5802,18,Male,10,1,1,1,False,1
5803,25,Male,17,1,1,1,False,1
5804,25,Male,7,1,1,1,False,1
5805,25,Male,17,0,0,1,False,0
5806,18,Male,4,0,0,0,False,0
5807,35,Female,6,1,1,1,False,1
5808,56,Male,10,1,1,0,False,1
5809,35,Male,4,1,1,1,False,1
5810,25,Male,12,1,1,1,False,1
5811,56,Female,0,1,1,1,False,1
5812,25,Female,0,1,1,1,False,1
5813,25,Female,0,1,1,0,False,1
5814,18,Male,4,1,1,0,False,1
5815,25,Male,14,1,1,1,False,1
5816,50,Female,9,0,0,0,False,0
5817,45,Male,17,1,1,1,False,1
5818,35,Male,0,1,1,1,False,1
5819,25,Male,4,0,1,0,True,1
5820,45,Male,16,1,1,0,False,1
5821,18,Male,0,0,0,0,False,0
5822,18,Male,5,1,1,0,False,1
5823,50,Male,16,1,1,1,False,1
5824,25,Male,7,1,1,1,False,1
5825,25,Female,12,1,1,1,False,1
5826,25,Male,7,1,1,0,False,1
5827,35,Male,13,1,1,1,False,1
5828,25,Male,17,0,1,0,True,1
5829,25,Male,7,1,1,1,False,1
5830,25,Male,14,1,1,1,False,1
5831,35,Female,2,1,1,0,False,1
5832,50,Male,7,1,1,0,False,1
5833,25,Male,17,1,1,0,False,1
5834,45,Male,7,1,1,1,False,1
5835,25,Male,12,1,1,0,False,1
5836,25,Male,14,1,1,0,False,1
5837,45,Male,19,1,1,1,False,1
5838,25,Female,7,0,0,1,False,0
5839,18,Female,2,1,0,0,True,0
5840,18,Male,16,1,1,0,False,1
5841,18,Female,0,1,1,1,False,1
5842,18,Male,4,1,1,0,False,1
5843,35,Male,12,1,1,0,False,1
5844,25,Male,17,0,1,0,True,1
5845,25,Female,3,1,0,0,True,0
5846,25,Male,2,0,0,0,False,0
5847,25,Male,12,1,1,1,False,1
5848,25,Male,11,1,1,0,False,1
5849,45,Male,7,1,1,1,False,1
5850,18,Male,4,1,1,1,False,1
5851,35,Female,0,1,1,0,False,1
5852,25,Female,17,1,1,1,False,1
5853,35,Male,17,1,1,1,False,1
5854,25,Male,7,1,1,1,False,1
5855,35,Male,16,0,0,0,False,0
5856,18,Female,3,1,1,1,False,1
5857,25,Female,20,1,0,1,True,0
5858,35,Male,17,0,0,0,False,0
5859,25,Female,12,1,1,1,False,1
5860,50,Female,20,1,1,1,False,1
5861,25,Female,4,0,0,1,False,0
5862,50,Male,17,0,0,1,False,0
5863,25,Male,15,1,1,1,False,1
5864,35,Male,0,1,1,0,False,1
5865,45,Male,0,1,1,0,False,1
5866,35,Male,6,1,1,0,False,1
5867,25,Male,12,1,1,0,False,1
5868,25,Male,12,1,1,0,False,1
5869,25,Female,1,1,1,1,False,1
5870,25,Male,2,1,1,1,False,1
5871,35,Male,17,1,1,1,False,1
5872,18,Male,7,1,1,0,False,1
5873,25,Male,0,1,1,0,False,1
5874,25,Male,7,1,1,0,False,1
5875,18,Male,4,1,1,0,False,1
5876,25,Male,17,1,1,0,False,1
5877,18,Male,4,1,1,1,False,1
5878,45,Male,12,1,1,1,False,1
5879,18,Female,20,1,1,1,False,1
5880,25,Male,14,1,1,1,False,1
5881,45,Male,20,1,1,1,False,1
5882,45,Female,17,1,1,0,False,1
5883,18,Male,4,1,1,1,False,1
5884,25,Male,19,1,1,1,False,1
5885,56,Female,1,1,1,1,False,1
5886,45,Female,1,1,1,1,False,1
5887,50,Male,7,1,1,1,False,1
5888,18,Female,20,1,1,1,False,1
5889,18,Male,0,1,1,1,False,1
5890,25,Male,7,1,1,0,False,1
5891,25,Male,20,0,1,1,True,1
